datetime,Exchange_Rate_USDC_per_Share,Assets,Shares
2025-02-18 13:22:35,1.051797624848905,15000.0,14261.298605
2025-02-18 17:08:11,1.0518247219445096,500000.0,475364.37352
2025-02-18 17:45:11,1.0518289040585336,35971.77381,34199.263465
2025-02-18 20:12:59,1.0518456567151069,26.992154,25.661706
2025-02-18 20:24:47,1.0518470267071032,86.394601,82.136089
2025-02-18 20:39:23,1.0518486709520423,86.394735,82.136088
2025-02-18 22:08:23,1.051858781437769,6000.0,5704.187773
2025-02-19 05:13:11,1.051906972275881,500.0,475.327204
2025-02-19 06:38:23,1.0519166375663571,50727.62793,48224.0
2025-02-19 10:40:35,1.0519442981613878,39.960855,37.987615
2025-02-19 12:44:59,1.051958485328556,82.87,78.776873
2025-02-19 13:24:11,1.0519629595952205,32.0,30.419322
2025-02-19 14:02:59,1.0519673962144898,33.021488,31.39022
2025-02-19 16:33:35,1.0519845924076132,30.25,28.755174
2025-02-19 16:48:47,1.0519863520920525,20.291264,19.288524
2025-02-19 17:38:47,1.0519920133485927,53722.069374,51066.993563
2025-02-19 17:40:11,1.0519921721374714,35090.590297,33356.322629
2025-02-19 18:26:23,1.05199739,2103.99478,2000.0
2025-02-20 00:33:11,1.0520388350340273,113.803331,108.174078
2025-02-20 01:43:35,1.052046834176646,14.13,13.430961
2025-02-20 08:42:59,1.0520941800835764,113.409843,107.794383
2025-02-20 09:02:47,1.052098569689932,0.471135,0.447805
2025-02-20 09:02:47,1.0520964125718675,1251.550458,1189.577726
2025-02-20 13:14:23,1.0521248382308075,1023106.881205,972419.66355
2025-02-20 13:19:47,1.052125532002093,1013109.287806,962916.740437
2025-02-20 13:32:23,1.0521269719662532,19.588864,18.618346
2025-02-20 14:11:47,1.052131414166939,1013114.951841,962916.740437
2025-02-20 14:22:59,1.0521334666942246,1.140277,1.083776
2025-02-20 15:37:59,1.0521424909404058,136.629027,129.857912
2025-02-21 03:33:35,1.0522344356114843,7998.0,7600.96774
2025-02-21 05:01:35,1.05224590590669,3.197467,3.038707
2025-02-21 05:06:47,1.0522461827010567,4.337867,4.122483
2025-02-21 06:27:47,1.0522567966749412,12000.009115,11404.069
2025-02-21 08:13:59,1.0522704514589099,8099.427451,7697.09673
2025-02-21 08:33:59,1.0522730202928305,2518.181342,2393.087434
2025-02-21 08:33:59,1.0522737157492872,0.653241,0.62079
2025-02-21 10:56:59,1.0522913983753441,58.5584,55.648464
2025-02-21 14:03:59,1.0523153922495856,138073.650352,131209.380162
2025-02-21 17:33:47,1.0523401405534076,100114.377451,95134.99827
2025-02-21 17:35:47,1.0523403257247192,73999.900094,70319.361793
2025-02-22 02:50:23,1.052406293559346,300.493569,285.53
2025-02-22 05:39:35,1.0524264273153305,152104.585992,144527.524247
2025-02-22 06:08:11,1.0524297615160674,302219.940036,287164.0
2025-02-22 08:20:47,1.0524460214282367,0.651362,0.618903
2025-02-22 08:20:47,1.0524458681454534,3747.0,3560.278123
2025-02-22 19:26:23,1.0525266813333334,789.395011,750.0
2025-02-23 08:31:35,1.0526220431843947,709.589376,674.116014
2025-02-23 08:31:35,1.0526224895650396,0.79237,0.752758
2025-02-23 11:35:59,1.0526444376407638,15688.675772,14904.059919
2025-02-23 14:37:59,1.0526665053139448,100.0,94.996848
2025-02-23 15:54:35,1.0526758363116338,11.812544,11.221445
2025-02-23 16:26:35,1.0526796560461522,25000.0,23748.91531
2025-02-23 17:34:35,1.0526878689610655,7512.110343,7136.123218
2025-02-23 17:45:11,1.0526891503974685,661.309608,628.209769
2025-02-23 17:45:11,1.0526891510906742,439.036728,417.062081
2025-02-24 19:12:47,1.052873883110473,7977.173681,7576.570954
2025-02-24 20:09:47,1.052880769659319,6956.371316,6606.98867
2025-02-25 08:17:23,1.05296875435356,24.98,23.723401
2025-02-25 08:17:23,1.052968962508348,1.29603,1.230834
2025-02-25 12:34:59,1.0530001289925157,4.0,3.79867
2025-02-25 16:59:35,1.0530318890914514,54897.06961,52132.390461
2025-02-25 21:59:11,1.0530683949060717,5148.714257,4889.249627
2025-02-25 22:37:47,1.0530730953023892,3276.825156,3111.678734
2025-02-26 08:37:47,1.0531463877414546,0.658286,0.625066
2025-02-26 08:37:47,1.0531461266775493,3459.422948,3284.846101
2025-02-26 13:04:23,1.05317859610038,843465.391688,800875.933874
2025-02-26 19:25:23,1.053220137162223,1400.634152,1329.85888
2025-02-26 21:04:35,1.0532309584018158,83.150998,78.948494
2025-02-26 21:10:11,1.0532315633716751,220.933713,209.767463
2025-02-27 07:38:59,1.0533001150055745,5224.864521,4960.470854
2025-02-27 12:56:11,1.0533347274291265,100.812973,95.708392
2025-02-27 18:24:59,1.0533705978396994,49128.055418,46638.908964
2025-02-28 16:51:35,1.05351665774,210703.331548,200000.0
2025-02-28 17:12:47,1.053519019,42140.76076,40000.0
2025-02-28 17:45:11,1.0535226464309073,640.569798,608.026605
2025-02-28 17:45:11,1.0535226472729096,10332.14462,9807.235418
2025-03-01 02:26:11,1.0535809200000001,1053.58092,1000.0
2025-03-01 08:32:47,1.0536219335719061,49960.172362,47417.551562
2025-03-01 08:32:47,1.053622299278248,1.801554,1.709867
2025-03-02 08:13:23,1.0537091546389663,101.855394,96.66367
2025-03-02 08:29:47,1.0537091981401867,21.840259,20.727027
2025-03-02 08:29:47,1.053709605445966,0.665896,0.631954
2025-03-03 04:52:59,1.0537091551694862,500.0,474.514241
2025-03-03 05:46:23,1.05370915,210.74183,200.0
2025-03-03 07:17:47,1.0537091518458206,289.258167,274.51424
2025-03-03 09:16:23,1.0537091544181616,26374.89511,25030.526687
2025-03-03 14:04:23,1.0537091543995936,61487.166924,58353.072731
2025-03-03 14:26:11,1.0537091543939945,23838.135989,22623.070028
2025-03-03 18:16:11,1.0537102446663094,316.348467,300.223395
2025-03-03 20:36:59,1.0537169615882382,813.209437,771.7532
2025-03-03 21:28:11,1.0537194046167018,4229.049547,4013.449433
2025-03-03 21:42:47,1.0537201008567487,3548.132662,3367.243976
2025-03-04 07:26:11,1.0537479034728034,25184.574893,23900.0
2025-03-04 09:42:23,1.0537544273971247,55.0,52.194324
2025-03-05 03:25:35,1.0538052510980638,11086.307054,10520.26173
2025-03-05 08:38:59,1.053820237563014,38.839233,36.855653
2025-03-05 08:38:59,1.0538206600382767,2.009264,1.906647
2025-03-05 10:03:35,1.0538243092428232,15706.260648,14904.059918
2025-03-05 14:36:23,1.053837396759691,32.057017,30.41932
2025-03-05 17:45:11,1.0538464584286023,2846.837576,2701.377941
2025-03-05 21:26:35,1.0538570866945582,1046.841637,993.343073
2025-03-05 23:21:35,1.053862604429222,343.449953,325.896328
2025-03-06 07:41:11,1.0538865914746687,190.0,180.285053
2025-03-06 20:10:59,1.0539225808379376,495.140774,469.807539
2025-03-07 15:31:47,1.0539791289189189,3899.722777,3700.0
2025-03-08 08:30:23,1.0540316379907984,0.418108,0.396675
2025-03-08 13:57:23,1.054045005317527,138121.131669,131039.121643
2025-03-09 18:52:35,1.0541284871362124,859.953116,815.795348
2025-03-10 00:16:59,1.054144098679821,5626.118863,5337.144011
2025-03-10 00:32:59,1.05414486,105.414486,100.0
2025-03-10 08:19:11,1.0541672878177553,999.2,947.857149
2025-03-10 08:24:23,1.0541675372098185,3011.998697,2857.229606
2025-03-10 09:04:11,1.0541694418820373,101.899886,96.663669
2025-03-10 14:08:59,1.054184114551163,1302.3874,1235.44586
2025-03-10 16:30:23,1.0541909146666666,3162.572744,3000.0
2025-03-10 16:48:59,1.0541918097209904,13765.583402,13057.949488
2025-03-10 19:31:59,1.054199666,2108.399332,2000.0
2025-03-10 20:16:59,1.0542018369966701,1000.0,948.584953
2025-03-10 21:16:35,1.0542047090726572,3961.172379,3757.498278
2025-03-10 22:50:11,1.054209223844649,10138.82323,9617.467767
2025-03-10 22:51:35,1.0542092915861125,10138.82323,9617.467149
2025-03-11 04:21:11,1.0542251890296916,2000.761275,1897.85
2025-03-11 15:04:47,1.054256241607871,26600.369999,25231.408598
2025-03-11 15:10:23,1.0542565129448225,5000.0,4742.678787
2025-03-11 19:23:59,1.05426878125,506.049015,480.0
2025-03-12 04:04:47,1.0542919980976075,326.22,309.42092
2025-03-12 05:47:35,1.0542953961442039,27854.335507,26419.858807
2025-03-12 09:35:23,1.0543029265340635,10.0,9.48494
2025-03-12 10:36:23,1.0543049123197343,26389.807243,25030.526686
2025-03-12 12:11:23,1.0543080531894737,100159.265053,95000.0
2025-03-12 14:44:35,1.0543131832905328,10139.822404,9617.467148
2025-03-13 06:38:47,1.0543451791504375,35000.0,33195.959627
2025-03-13 08:19:47,1.054348711924708,1.500722,1.423364
2025-03-13 09:20:47,1.054350587132744,32630.350191,30948.292332
2025-03-13 09:36:59,1.0543511256672722,22268.824746,21120.881084
2025-03-13 11:10:35,1.054352236988942,0.249426,0.236568
2025-03-13 11:11:23,1.054353866495764,1.485573,1.408989
2025-03-13 11:16:47,1.0543545523208822,9.548277,9.05604
2025-03-13 11:18:11,1.0543544418973414,9.548276,9.05604
2025-03-13 11:19:23,1.0543546163878366,8.354396,7.923706
2025-03-13 11:21:35,1.0543545716461273,8.353743,7.923087
2025-03-13 11:22:23,1.054354734389839,7.518262,7.130676
2025-03-13 11:24:11,1.0543544444444444,2.846757,2.7
2025-03-13 11:30:11,1.054354931438394,14.134038,13.405389
2025-03-13 11:33:23,1.0543549110790316,4.671505,4.430676
2025-03-13 11:34:35,1.0543550060352593,14.134039,13.405389
2025-03-13 11:35:11,1.0543551197996852,12.887545,12.223154
2025-03-13 11:35:59,1.0543550379877404,12.887544,12.223154
2025-03-13 11:36:59,1.0543551636852841,11.637501,11.037553
2025-03-13 11:40:11,1.054355150043013,11.637271,11.037335
2025-03-13 18:43:59,1.0543708311771125,1368.277998,1297.719889
2025-03-13 22:17:23,1.0543854072828203,35170.851505,33356.732047
2025-03-14 01:14:11,1.0543975377217722,10000.069866,9484.155177
2025-03-14 08:26:59,1.054426870060288,1.496082,1.418858
2025-03-14 11:57:47,1.0544416415640672,36432.938639,34551.877698
2025-03-14 17:42:11,1.05446513472191,300.0,284.504428
2025-03-14 18:09:59,1.054467030335974,12278.178107,11643.965865
2025-03-15 06:34:23,1.05451788953308,14834.362499,14067.435599
2025-03-15 12:06:11,1.0545405748986125,4.0,3.793121
2025-03-15 13:26:47,1.0545460072171864,32.576257,30.891262
2025-03-15 18:13:59,1.0545656078694385,100.0,94.825774
2025-03-15 18:32:59,1.0545668944394802,100.000122,94.825774
2025-03-15 21:16:47,1.0545780695129978,13151.16026,12470.542144
2025-03-15 23:37:59,1.054587706573055,100.587977,95.381329
2025-03-16 08:31:23,1.0544747081712063,0.002439,0.002313
2025-03-17 03:30:47,1.0547021257521343,25.0,23.703375
2025-03-17 13:45:59,1.054744426516655,11235.642279,10652.478455
2025-03-17 15:57:59,1.0547547619536852,0.615981,0.584004
2025-03-17 15:58:59,1.0547536322287145,10.0,9.480887
2025-03-17 21:02:47,1.0547745310789718,13555.523637,12851.584142
2025-03-18 01:33:11,1.054793135,210.958627,200.0
2025-03-18 20:25:59,1.0548818733438403,163.215063,154.723545
2025-03-19 14:37:11,1.0549718112656268,52.968587,50.208533
2025-03-19 17:33:59,1.0549864243247973,480.0,454.982158
2025-03-19 20:05:47,1.0549989512990845,326.438744,309.420918
2025-03-19 22:23:35,1.0550103305215257,35640.027263,33781.685574
2025-03-20 06:41:59,1.0550516679021837,20000.0,18956.417594
2025-03-20 12:27:11,1.0550803209571429,11.11,10.530004
2025-03-20 17:29:11,1.0551052142784239,98022.145161,92902.720823
2025-03-20 17:40:23,1.0551061527493752,31889.559997,30224.029984
2025-03-20 17:56:11,1.0551074711488673,54250.858149,51417.376554
2025-03-20 18:13:47,1.0551089501705249,43965.264337,41668.933175
2025-03-20 20:28:23,1.0551201969451285,47988.490233,45481.538854
2025-03-20 21:16:47,1.0551242654010953,1052.094111,997.128154
2025-03-20 23:53:59,1.0551374856979983,67123.614365,63615.988698
2025-03-21 05:56:59,1.0551677485702937,28466.736306,26978.398785
2025-03-21 08:31:35,1.0551810207144519,0.525898,0.498396
2025-03-21 08:31:35,1.0551805981236637,16.17455,15.328703
2025-03-22 02:26:35,1.0552698968663112,98479.347181,93321.478679
2025-03-22 08:49:11,1.0553020920061251,27086.642434,25667.192967
2025-03-22 14:50:35,1.0553326124813063,77156.448186,73111.024215
2025-03-22 17:20:35,1.0553451542307692,2743.897401,2600.0
2025-03-22 18:06:47,1.0553490181907805,927.14502,878.519811
2025-03-22 18:30:35,1.055351010207711,80.0,75.804163
2025-03-22 20:55:11,1.0553630801687763,25.012105,23.7
2025-03-22 21:25:59,1.0553656826957005,39962.942353,37866.440996
2025-03-23 07:53:35,1.055418460308139,36747.299555,34817.753277
2025-03-23 12:59:59,1.0554443521936363,5579.850537,5286.731153
2025-03-23 14:33:47,1.0554522847554353,37628.657135,35651.689497
2025-03-24 00:03:11,1.0554936634906604,71494.864465,67735.948531
2025-03-24 00:38:59,1.0554959399868202,56918.609266,53925.938613
2025-03-24 08:31:47,1.0555269694973237,1.214407,1.150522
2025-03-24 09:30:23,1.0555299841362897,1224.288118,1159.88
2025-03-24 09:33:59,1.0555302153000001,10555.302153,10000.0
2025-03-24 11:25:59,1.0555373918978534,35.897445,34.008691
2025-03-24 12:24:23,1.055541149499752,70073.034381,66385.885964
2025-03-24 15:36:11,1.055553345147315,10296.08499,9754.206206
2025-03-24 17:51:35,1.0555619432399308,75413.631689,71444.060836
2025-03-24 19:30:59,1.0555683177559299,72724.91718,68896.456967
2025-03-24 19:40:59,1.0555689995854278,3.877809,3.673667
2025-03-24 19:43:59,1.055569201355379,17.336088,16.42345
2025-03-24 22:35:23,1.0555800313675858,1928.124094,1826.601524
2025-03-25 16:01:47,1.0556389261862764,0.120289,0.113949
2025-03-25 20:53:59,1.0556650961738487,68599.766156,64982.508567
2025-03-25 21:16:59,1.055666570919626,6968.199064,6600.757527
2025-03-25 21:50:11,1.0556687019100277,10000.0,9472.668823
2025-03-25 22:13:35,1.0556702013333334,1583.505302,1500.0
2025-03-26 05:21:35,1.055697642105263,802.330208,760.0
2025-03-26 05:22:23,1.055697675,42.227907,40.0
2025-03-26 08:26:11,1.0557095246901687,0.81632,0.773243
2025-03-26 08:26:11,1.0557136184126714,0.124305,0.117745
2025-03-26 11:03:23,1.05571955975,4222.878239,4000.0
2025-03-26 16:42:23,1.055741310553328,24363.421002,23077.074619
2025-03-26 18:46:35,1.0557493051259015,13472.66245,12761.2326
2025-03-26 19:41:23,1.0557528389661586,19649.714922,18612.040808
2025-03-26 21:28:11,1.0557597081071404,35772.618114,33883.29545
2025-03-26 21:34:59,1.0557601433987007,42669.530904,40415.932701
2025-03-27 12:20:23,1.0558171435564099,101.05056,95.708391
2025-03-27 14:16:11,1.0558246044183954,14.999492,14.206424
2025-03-27 21:51:59,1.0558539496688752,2508.75824,2376.04665
2025-03-27 22:38:47,1.0558569623941492,1469.542755,1391.80098
2025-03-28 08:22:47,1.056013527795392,0.004996,0.004731
2025-03-28 08:22:47,1.0558966711986317,0.770416,0.729632
2025-03-28 08:47:47,1.055897557422349,70.0,66.29431
2025-03-28 15:24:23,1.055929221140112,5337.43075,5054.723975
2025-03-28 15:48:47,1.0559311714448565,4201.79061,3979.227741
2025-03-29 08:29:47,1.0560112979092116,0.375374,0.355464
2025-03-29 08:29:47,1.0560112812646147,19.671809,18.628408
2025-03-29 19:25:59,1.0560637277802436,52081.888064,49316.993562
2025-03-29 19:35:47,1.0560645171488476,35226.42875,33356.322628
2025-03-29 19:56:59,1.0560662316258702,480.491292,454.982157
2025-03-30 03:13:35,1.0561015690959776,5303.74208,5022.0
2025-03-30 21:16:59,1.056189326716006,6764.426931,6404.559069
2025-03-30 23:52:23,1.0562019270842105,100339.183073,95000.0
2025-03-31 09:41:11,1.0562503182739937,200013.672769,189362.0
2025-03-31 12:04:23,1.0562624147075985,10591.84,10027.659654
2025-03-31 12:06:47,1.0562626171450928,49993.0,47330.085519
2025-03-31 12:54:11,1.0562665657347332,10.018625,9.48494
2025-03-31 12:56:23,1.0562667721113692,60065.652242,56865.986726
2025-03-31 13:45:47,1.0562708763037911,4318.731747,4088.659305
2025-03-31 15:06:47,1.056277609023355,800.809225,758.142763
2025-03-31 20:53:11,1.0563064090025265,154.865221,146.610131
2025-03-31 22:51:59,1.0563162898492653,15000.0,14200.292227
2025-04-01 01:36:23,1.0563299323672741,949.852078,899.200192
2025-04-01 08:15:35,1.0563633141253166,1.102669,1.043835
2025-04-01 08:15:35,1.056363055541317,998.747862,945.458909
2025-04-01 09:15:47,1.0563680499894736,100354.964749,95000.0
2025-04-01 10:02:35,1.0563720254940598,10.0,9.466362
2025-04-01 10:07:59,1.0563723483606848,10.000002,9.466361
2025-04-01 12:11:11,1.0563828043749055,20500.0,19405.844089
2025-04-01 15:29:35,1.0563994461988073,974.852771,922.806969
2025-04-01 17:26:59,1.0564092849764304,70.903322,67.117284
2025-04-01 18:47:11,1.0564160248822902,30765.260873,29122.29666
2025-04-02 05:18:59,1.0564689383541206,0.495691,0.469196
2025-04-02 09:07:59,1.0564879452339389,30295.701864,28675.861377
2025-04-02 10:59:23,1.0564972935544346,334.0,316.139002
2025-04-02 13:12:11,1.0565084347403846,24841.819085,23513.128971
2025-04-02 14:32:47,1.0565152207500663,60645.846339,57401.772495
2025-04-02 18:03:11,1.0565330852070531,24600.168566,23283.860118
2025-04-02 20:50:47,1.0565468948226922,6182.520812,5851.629343
2025-04-02 21:39:47,1.0565509031748317,703.149833,665.514393
2025-04-02 21:46:23,1.0565514418116262,20251.14082,19167.207595
2025-04-02 22:39:35,1.056555804504847,100053.721575,94698.0
2025-04-03 04:27:11,1.0565847163231865,23601.48,22337.517887
2025-04-03 07:28:47,1.056599872977872,2526.0,2390.687397
2025-04-03 09:13:47,1.0566086328338842,26053.592482,24657.750914
2025-04-03 12:06:59,1.0566230298114068,5171.543238,4894.40708
2025-04-03 13:53:23,1.0566318931819934,52.0,49.212976
2025-04-03 18:49:23,1.056656504845283,15382.080043,14557.313538
2025-04-03 18:49:23,1.0566565047765888,7691.040021,7278.656769
2025-04-03 21:04:35,1.0566677892518441,2005.555464,1898.0
2025-04-04 03:05:47,1.0566979470526316,10038.630497,9500.0
2025-04-04 08:11:23,1.0567244116624106,0.586388,0.554911
2025-04-04 08:57:47,1.0567273804500001,84538.190436,80000.0
2025-04-04 18:23:23,1.056775256996072,1035.003105,979.397557
2025-04-04 18:32:59,1.0526315789473684,0.0001,9.5e-05
2025-04-04 18:34:23,1.0567761855686628,99.9998,94.627227
2025-04-04 19:22:11,1.056780233712858,45247.032606,42815.933874
2025-04-04 21:16:59,1.056790014635226,34782.995938,32913.819639
2025-04-04 21:16:59,1.0567900136682966,447.392568,423.350488
2025-04-05 09:45:59,1.0568535144909545,976.850699,924.300942
2025-04-05 13:50:23,1.0568742343149784,132.127392,125.017138
2025-04-06 01:36:35,1.056934131734218,1951.58788,1846.461214
2025-04-06 08:29:59,1.0569692046764876,999.2,945.344477
2025-04-06 15:45:35,1.0570061577174246,24978.0,23630.893555
2025-04-06 15:53:11,1.0570068001305302,40000.0,37842.708292
2025-04-06 16:25:47,1.0570095411198772,500.0,473.032627
2025-04-06 16:27:47,1.0570097080530618,59500.0,56290.873723
2025-04-06 23:50:11,1.0570465692387137,208.849146,197.577999
2025-04-07 16:44:47,1.0571364210493552,25039.385482,23686.049391
2025-04-08 03:49:23,1.0571989115573412,12.400329,11.729419
2025-04-09 03:57:11,1.0573357565,2114.671513,2000.0
2025-04-09 08:41:11,1.0573987081620668,0.007203,0.006812
2025-04-09 10:09:11,1.0573724855370148,16700.0,15793.866616
2025-04-09 14:34:59,1.0573986677483214,51346.595852,48559.353646
2025-04-09 14:56:47,1.057400830970511,10969.500804,10374.023249
2025-04-09 19:31:47,1.0574281636363638,4652.68392,4400.0
2025-04-09 21:49:35,1.0574418696187196,9517.340889,9000.344286
2025-04-10 00:44:59,1.0574602765047132,1.0,0.945662
2025-04-10 08:55:35,1.057508,0.528754,0.5
2025-04-10 08:56:59,1.0575083469349724,348964.715013,329987.669624
2025-04-10 20:21:11,1.0575801161513665,20000.0,18911.096847
2025-04-10 20:21:23,1.0575800956945207,6.557151,6.200146
2025-04-10 21:01:35,1.0575843416479276,3073.439955,2906.094421
2025-04-10 22:19:59,1.057590730194632,0.471328,0.445662
2025-04-11 00:16:59,1.0576056653820283,1.0,0.945532
2025-04-11 00:19:47,1.0576046077763628,0.999999,0.945532
2025-04-11 04:10:23,1.0576291661021602,334.357828,316.139001
2025-04-11 12:32:11,1.0576816370883644,340.934531,322.341354
2025-04-11 15:55:59,1.057702944120886,11518.356806,10889.973286
2025-04-13 13:29:11,1.0579773238092722,341.029842,322.341353
2025-04-13 20:34:47,1.0580172899388969,18.628758,17.607234
2025-04-14 11:24:23,1.0581009265034027,7.0,6.615626
2025-04-14 15:21:59,1.058123123,1058.123123,1000.0
2025-04-14 15:28:23,1.0581237241869,10231.288578,9669.274343
2025-04-14 21:49:47,1.0581596034071556,394.049097,372.390985
2025-04-14 21:49:47,1.0581596010537924,551.42758,521.119479
2025-04-15 07:57:23,1.0582167664827205,100000.0,94498.597232
2025-04-15 11:34:23,1.0582368785,2116.473757,2000.0
2025-04-15 22:53:47,1.058299870292887,505.867338,478.0
2025-04-16 01:43:23,1.058315599107143,1185.313471,1120.0
2025-04-16 07:01:11,1.058345076127687,7827.725339,7396.193846
2025-04-16 15:57:47,1.058394910974145,251.0,237.151556
2025-04-16 16:21:11,1.0583970786107644,251.000513,237.151555
2025-04-16 16:24:11,1.0583973642400588,251.000513,237.151491
2025-04-17 04:21:35,1.0584639905689148,20000.0,18895.305063
2025-04-17 14:45:11,1.0585171689775759,8.726659,8.24423
2025-04-17 18:37:59,1.058535772,2117.071544,2000.0
2025-04-18 14:06:11,1.0586292946145122,4657.815701,4399.855289
2025-04-19 20:08:11,1.0587736923112596,20.0,18.889778
2025-04-19 21:32:23,1.0587804360832818,251.091358,237.15149
2025-04-19 21:49:47,1.05878183186006,1849.661109,1746.970956
2025-04-20 00:02:47,1.0587925030545107,50.0,47.223606
2025-04-20 11:15:35,1.0588464331791743,20.001373,18.889777
2025-04-21 02:06:23,1.0589178606001521,579861.955905,547598.616928
2025-04-21 08:08:11,1.0589445611066313,30000.0,28330.094985
2025-04-21 13:13:23,1.05896699309223,50000.0,47215.824786
2025-04-21 19:32:11,1.0589946449738878,286.857805,270.877484
2025-04-22 02:45:59,1.05902631852,26475.657963,25000.0
2025-04-22 18:10:11,1.0590940446390935,14500.0,13690.946591
2025-04-22 18:50:23,1.0590969848725635,11844.350192,11183.442462
2025-04-23 05:45:47,1.0591378741710382,511.440747,482.884013
2025-04-24 21:49:59,1.0592855005470831,810.487666,765.126744
2025-04-25 01:04:11,1.0592974366527421,50.0,47.201096
2025-04-25 02:44:47,1.0593036083419896,30006.316171,28326.455168
2025-04-25 06:58:35,1.059319133862555,3000.0,2832.007753
2025-04-25 08:46:23,1.0593257255303945,14997.933621,14157.999999
2025-04-25 09:49:59,1.0593296225308302,13029.750516,12299.996374
2025-04-25 14:20:47,1.059346254168937,55.174378,52.083422
2025-04-25 20:44:59,1.0593698136687295,55.175604,52.083421
2025-04-25 20:47:59,1.0593700170674305,55.175604,52.083411
2025-04-26 15:18:47,1.0594381875,50.853033,48.0
2025-04-26 22:10:59,1.0594635141919246,19503.11803,18408.484831
2025-04-29 01:18:11,1.0597016872,5298.508436,5000.0
2025-04-29 09:36:59,1.059742605565548,8156.941345,7697.096731
2025-04-29 14:03:59,1.0597675234763004,0.099651,0.094031
2025-04-29 16:56:59,1.0597787431790189,7483.127532,7061.028144
2025-04-29 21:49:59,1.0598028361927276,395.165626,372.867115
2025-04-29 21:49:59,1.0598028315346024,396.084893,373.734511
2025-04-30 02:42:59,1.0598269336531805,25.0,23.588757
2025-04-30 08:46:11,1.059856774891331,40.261429,37.987613
2025-04-30 08:58:35,1.0598578097209002,2369.778824,2235.940333
2025-04-30 15:29:35,1.0598899734185674,69717.0,65777.582342
2025-05-01 00:15:59,1.0599328684099114,40258.95669,37982.55332
2025-05-01 01:34:59,1.0599393397587566,50.057734,47.22698
2025-05-01 01:39:59,1.0599397416319987,25.002661,23.588757
2025-05-01 01:47:23,1.0599403623848478,75.0,70.758698
2025-05-01 08:26:23,1.0599730527290696,3900.0,3679.338819
2025-05-02 01:46:47,1.0600582689921738,25180.42,23753.807443
2025-05-02 09:07:23,1.060094485527705,2534.354523,2390.687394
2025-05-02 09:46:47,1.0600977238830573,503.893286,475.327203
2025-05-02 11:04:59,1.0601041561350366,803.710294,758.142763
2025-05-02 13:22:47,1.0601154904230454,59524.293192,56148.875976
2025-05-02 15:26:59,1.0601257899437555,3100.0,2924.18129
